Date,Open,High,Low,Close,Volume,Adj Close
2013-10-18,66.50,67.27,65.99,67.15,7587000,66.33
2013-10-17,66.19,66.59,65.98,66.42,6952100,65.61
2013-10-16,66.64,66.86,66.13,66.35,7724800,65.54
2013-10-15,66.73,66.94,65.93,66.44,5943100,65.63
2013-10-14,65.88,66.98,65.78,66.83,6461500,66.02
2013-10-11,65.66,66.59,65.50,66.21,6735000,65.40
2013-10-10,64.48,65.67,64.29,65.58,7676600,64.78
2013-10-09,64.02,64.18,63.10,63.59,8746900,62.81
2013-10-08,64.52,64.77,63.97,64.00,8636300,63.22
2013-10-07,64.81,65.31,64.57,64.59,5840900,63.80
2013-10-04,64.02,65.43,63.97,65.30,6546000,64.50
2013-10-03,64.72,64.93,63.83,64.02,7264100,63.24
2013-10-02,64.45,65.34,64.40,64.88,7218800,64.09
2013-10-01,64.37,65.25,64.36,64.83,4881200,64.04
2013-09-30,64.73,64.95,64.39,64.49,7463200,63.70
2013-09-27,64.97,65.44,64.69,65.19,5586000,64.40
2013-09-26,64.36,65.29,64.25,65.24,6971200,64.44
2013-09-25,64.42,64.93,64.20,64.45,7281400,63.66
2013-09-24,64.94,65.16,64.28,64.32,8272800,63.54
2013-09-23,65.04,65.48,64.68,64.75,8286600,63.96
2013-09-20,65.61,65.84,64.91,65.01,29076200,64.22
2013-09-19,66.39,66.50,65.40,65.72,11864800,64.92
2013-09-18,66.67,67.37,66.21,67.11,9865600,66.29
2013-09-17,66.83,67.20,66.72,66.98,6450700,66.16
2013-09-16,67.32,67.65,66.88,66.94,9716500,66.12
2013-09-13,65.87,67.03,65.50,66.69,12718700,65.88
2013-09-12,63.80,66.35,63.41,65.49,22426500,64.69
2013-09-11,63.12,63.94,62.98,63.94,9439700,63.16
2013-09-10,62.09,62.97,61.93,62.83,9919600,62.06
2013-09-09,61.60,61.84,61.27,61.59,7224500,60.84
2013-09-06,61.47,61.83,60.63,61.39,7319400,60.64
2013-09-05,61.07,61.60,60.96,61.30,6356600,60.55
2013-09-04,60.92,61.22,60.52,61.11,14014600,60.36
2013-09-03,61.42,61.99,60.60,60.93,7016400,60.19
2013-08-30,61.14,61.27,60.55,60.83,5404100,60.09
2013-08-29,60.77,61.52,60.55,61.08,5396200,60.34
2013-08-28,60.44,61.15,60.41,60.81,7161700,60.07
2013-08-27,60.90,61.35,60.57,60.69,7734500,59.95
2013-08-26,61.76,62.11,61.33,61.35,4499100,60.60
2013-08-23,61.96,61.99,61.46,61.73,5505900,60.98
2013-08-22,61.32,61.82,61.16,61.64,5302300,60.89
2013-08-21,61.62,61.88,61.09,61.14,7185400,60.39
2013-08-20,61.79,62.39,61.79,61.88,5192100,61.13
2013-08-19,62.15,62.18,61.83,61.83,5659900,61.08
2013-08-16,61.97,62.50,61.71,62.17,8238800,61.41
2013-08-15,63.28,63.32,62.20,62.38,9014100,61.62
2013-08-14,63.95,64.17,63.47,63.96,6413700,63.18
2013-08-13,64.26,64.26,63.41,63.98,6025100,63.20
2013-08-12,64.26,64.43,63.67,63.93,8004900,63.15
2013-08-09,65.47,65.75,64.60,64.73,7945500,63.94
2013-08-08,66.34,66.46,65.20,65.75,8826400,64.95
2013-08-07,64.93,66.30,64.12,65.91,16970500,65.11
2013-08-06,66.09,67.16,65.97,67.05,11546300,66.23
2013-08-05,66.50,66.54,65.61,66.02,7265800,65.21
2013-08-02,65.56,66.59,65.33,66.51,6098500,65.70
2013-08-01,65.16,65.87,65.13,65.36,6338100,64.56
2013-07-31,64.43,65.12,64.38,64.65,7155300,63.86
2013-07-30,64.70,64.87,64.10,64.18,6210500,63.40
2013-07-29,64.80,65.03,64.47,64.61,3805800,63.82
2013-07-26,64.47,65.07,64.11,64.98,4949600,64.19
2013-07-25,64.32,64.74,64.26,64.55,5407800,63.76
2013-07-24,64.59,65.12,64.53,64.64,5326800,63.85
2013-07-23,64.60,64.77,64.33,64.45,4534500,63.66
2013-07-22,65.15,65.33,64.26,64.40,5973600,63.61
2013-07-19,65.89,66.03,64.91,65.16,7220400,64.37
2013-07-18,65.70,66.37,65.66,65.82,4962800,65.02
2013-07-17,65.42,65.46,64.76,65.36,6846700,64.56
2013-07-16,65.95,66.10,64.93,65.03,7470900,64.24
2013-07-15,67.02,67.36,65.89,65.93,6458000,65.13
2013-07-12,66.39,67.00,65.93,66.98,5889900,66.16
2013-07-11,65.65,66.83,65.65,66.58,8329800,65.77
2013-07-10,64.86,65.30,64.57,64.91,5761700,64.12
2013-07-09,65.32,65.54,64.65,64.94,4556400,64.15
2013-07-08,64.28,64.79,64.16,64.71,6679700,63.92
2013-07-05,63.88,63.95,63.11,63.82,5645800,63.04
2013-07-03,62.85,63.83,62.57,63.61,3351800,62.83
2013-07-02,63.83,64.14,63.08,63.26,7690500,62.49
2013-07-01,63.84,64.92,63.63,63.93,8221600,63.15
2013-06-28,63.76,64.52,63.15,63.15,10560300,62.38
