Date,Open,High,Low,Close,Volume,Adj Close
2013-10-18,47.37,47.45,46.47,46.61,20632400,45.83
2013-10-17,47.13,47.28,46.89,47.11,13878500,46.32
2013-10-16,46.61,47.17,46.57,47.17,11102700,46.38
2013-10-15,46.52,46.83,46.42,46.57,14161000,45.79
2013-10-14,46.80,47.08,46.44,46.75,20674500,45.97
2013-10-11,47.42,47.49,47.15,47.29,10253500,46.50
2013-10-10,47.60,47.63,46.96,47.49,17262400,46.70
2013-10-09,47.69,47.82,47.14,47.27,15353400,46.48
2013-10-08,47.84,48.15,47.64,47.75,14020700,46.95
2013-10-07,47.92,48.23,47.68,47.89,9195800,47.09
2013-10-04,48.27,48.36,47.94,48.23,11570800,47.43
2013-10-03,48.22,48.75,48.00,48.36,17900500,47.55
2013-10-02,48.45,48.55,48.12,48.37,13975300,47.56
2013-10-01,48.92,49.23,48.15,48.74,27339200,47.93
2013-09-30,47.64,47.87,47.29,47.61,16244000,46.82
2013-09-27,47.57,47.91,47.29,47.79,10510300,46.99
2013-09-26,47.78,48.00,47.51,47.68,10261100,46.89
2013-09-25,47.67,47.99,47.42,47.67,11356300,46.88
2013-09-24,47.63,48.22,47.52,47.53,13300600,46.74
2013-09-23,47.79,48.06,47.54,47.68,12605700,46.89
2013-09-20,48.33,48.40,47.87,48.01,27961000,47.21
2013-09-19,48.47,48.49,48.10,48.26,9328000,47.46
2013-09-18,47.81,48.71,47.63,48.40,14008700,47.59
2013-09-17,48.11,48.23,47.94,48.01,7703300,47.21
2013-09-16,48.25,48.45,48.10,48.19,9428200,47.39
2013-09-13,47.88,47.99,47.67,47.79,7681000,46.99
2013-09-12,47.80,47.98,47.65,47.85,9502400,47.05
2013-09-11,48.03,48.51,47.96,48.14,13379100,46.91
2013-09-10,47.86,48.40,47.86,47.98,30808600,46.76
2013-09-09,47.60,47.85,47.48,47.74,29180200,46.53
2013-09-06,47.57,47.82,47.06,47.49,26664900,46.28
2013-09-05,47.79,47.79,47.26,47.51,7898200,46.30
2013-09-04,47.13,47.88,47.11,47.68,11065200,46.47
2013-09-03,47.52,47.66,47.01,47.21,14212400,46.01
2013-08-30,47.09,47.48,47.02,47.29,8326300,46.09
2013-08-29,46.97,47.40,46.79,47.10,9695400,45.90
2013-08-28,46.78,47.40,46.47,47.09,9812200,45.89
2013-08-27,47.32,47.52,46.93,47.11,10842400,45.91
2013-08-26,47.80,47.90,47.53,47.62,9220200,46.41
2013-08-23,47.98,47.98,47.45,47.73,9176300,46.52
2013-08-22,47.63,47.98,47.40,47.81,8630300,46.59
2013-08-21,47.56,48.04,47.30,47.46,10800000,46.25
2013-08-20,47.65,48.38,47.56,47.56,14095000,46.35
2013-08-19,47.47,47.80,47.45,47.58,8378300,46.37
2013-08-16,47.79,48.00,47.48,47.70,13200400,46.49
2013-08-15,48.28,48.36,47.85,47.97,11341500,46.75
2013-08-14,48.55,48.76,48.41,48.57,8530900,47.33
2013-08-13,48.52,48.85,48.08,48.43,7455100,47.20
2013-08-12,48.16,48.81,48.09,48.47,9935100,47.24
2013-08-09,48.44,48.78,48.26,48.39,7888200,47.16
2013-08-08,48.66,48.84,48.19,48.47,8631400,47.24
2013-08-07,48.35,48.75,48.35,48.55,9666300,47.31
2013-08-06,48.48,48.59,48.09,48.44,9944500,47.21
2013-08-05,48.39,48.66,48.07,48.53,6789100,47.30
2013-08-02,48.44,48.54,48.18,48.54,8922200,47.30
2013-08-01,48.44,48.68,48.04,48.58,13547800,47.34
2013-07-31,48.50,48.73,47.97,48.17,21576400,46.94
2013-07-30,48.29,49.08,47.84,48.05,16778200,46.83
2013-07-29,48.27,48.79,48.15,48.34,10291600,47.11
2013-07-26,48.05,48.49,47.78,48.49,9846200,47.26
2013-07-25,47.53,48.19,47.35,48.17,10040400,46.94
2013-07-24,47.92,48.04,47.51,47.77,8941200,46.55
2013-07-23,47.81,48.22,47.54,47.93,9242000,46.71
2013-07-22,47.85,48.25,47.55,47.72,11318700,46.51
2013-07-19,47.47,47.92,47.20,47.79,14228700,46.57
2013-07-18,48.03,48.13,47.35,47.40,17822000,46.19
2013-07-17,48.28,48.77,48.13,48.13,9507800,46.91
2013-07-16,48.56,48.83,48.03,48.23,15273600,47.00
2013-07-15,48.51,48.89,48.26,48.52,9654400,47.29
2013-07-12,48.40,48.66,48.19,48.54,8855500,47.30
2013-07-11,48.43,48.50,48.13,48.31,11442000,47.08
2013-07-10,47.62,48.18,47.59,47.96,7780700,46.74
2013-07-09,47.72,48.00,47.61,47.62,10316700,46.41
2013-07-08,47.37,47.63,47.24,47.41,10977400,46.20
2013-07-05,46.93,47.30,46.61,47.16,8103000,45.96
2013-07-03,46.48,46.73,46.16,46.55,6874000,45.37
2013-07-02,46.09,46.73,46.03,46.55,11315900,45.37
2013-07-01,46.26,46.85,46.22,46.32,13112200,45.14
2013-06-28,47.46,47.48,46.45,46.45,16339800,45.27
2013-06-27,47.03,47.36,46.87,47.28,11639800,46.08
2013-06-26,46.60,46.91,46.28,46.69,11435900,45.50
2013-06-25,46.53,46.68,46.08,46.23,12023000,45.05
2013-06-24,46.47,46.86,46.06,46.41,18080700,45.23
2013-06-21,46.87,47.60,46.67,47.00,24287800,45.80
2013-06-20,47.42,47.42,46.21,46.31,17824900,45.13
2013-06-19,47.71,48.17,47.45,47.58,17994200,46.37
2013-06-18,47.88,48.05,47.66,47.75,11816800,46.53
2013-06-17,48.33,48.55,47.56,47.80,12485200,46.58
2013-06-14,47.77,48.53,47.50,47.95,13632300,46.73
2013-06-13,46.74,47.94,46.49,47.90,14773200,46.68
2013-06-12,47.89,48.10,47.23,47.25,16853900,45.63
2013-06-11,48.07,48.20,47.55,47.56,54150100,45.93
2013-06-10,48.65,48.89,48.36,48.46,48557200,46.80
2013-06-07,48.77,49.14,48.10,48.19,50431900,46.54
2013-06-06,48.64,48.73,47.75,48.60,19895900,46.93
2013-06-05,49.02,49.73,48.47,48.73,24923100,47.06
2013-06-04,48.20,50.16,48.17,49.44,37008600,47.74
2013-06-03,48.93,49.36,48.31,48.45,37982300,46.79
2013-05-31,46.93,47.68,46.69,46.70,21726100,45.10
2013-05-30,47.02,47.39,46.74,47.07,15203500,45.45
2013-05-29,47.29,47.47,46.51,46.87,16051700,45.26
2013-05-28,47.94,48.64,47.52,47.62,17663900,45.99
2013-05-24,47.05,47.16,46.60,47.16,15796000,45.54
2013-05-23,46.46,47.44,46.42,47.33,22579600,45.71
2013-05-22,47.60,48.30,46.49,46.71,42624900,45.11
2013-05-21,45.24,47.53,45.19,47.33,47020700,45.71
