Date,Open,High,Low,Close,Volume,Adj Close
2013-10-18,122.50,122.86,121.25,122.52,3924200,120.71
2013-10-17,119.81,122.39,119.81,122.29,4114200,120.49
2013-10-16,118.78,120.66,118.75,120.34,4036900,118.57
2013-10-15,119.42,119.59,118.14,118.18,2749700,116.44
2013-10-14,117.42,119.55,116.69,119.46,3617800,117.70
2013-10-11,118.60,119.40,117.83,117.98,4505500,116.24
2013-10-10,116.10,119.00,115.91,118.90,5635400,117.15
2013-10-09,115.40,115.40,113.34,114.47,4722200,112.78
2013-10-08,116.67,117.32,115.42,115.44,4574000,113.74
2013-10-07,115.51,117.17,115.40,116.69,3822000,114.97
2013-10-04,115.27,117.26,115.25,117.20,3998000,115.47
2013-10-03,117.35,117.49,114.73,115.24,4455100,113.54
2013-10-02,117.38,117.84,116.28,117.84,2871900,116.10
2013-10-01,117.97,118.30,117.08,117.75,2880700,116.01
2013-09-30,117.35,117.89,116.37,117.50,4032900,115.77
2013-09-27,118.51,119.17,117.79,118.74,2848900,116.99
2013-09-26,118.71,119.50,118.51,119.38,2820400,117.62
2013-09-25,119.32,119.61,118.16,118.51,3566600,116.76
2013-09-24,117.19,119.89,116.80,119.00,5020000,117.25
2013-09-23,117.15,118.37,115.80,117.51,5450200,115.78
2013-09-20,119.15,119.22,116.63,116.63,8745400,114.91
2013-09-19,119.22,120.38,118.81,119.04,5766700,117.28
2013-09-18,117.28,119.52,116.55,118.40,6330600,116.65
2013-09-17,115.78,117.48,115.59,117.11,5308300,115.38
2013-09-16,113.73,115.89,113.26,115.67,7711200,113.96
2013-09-13,109.93,111.33,109.56,111.33,3503400,109.69
2013-09-12,109.19,110.22,109.14,109.80,4766800,108.18
2013-09-11,108.25,109.23,107.80,109.23,3313700,107.62
2013-09-10,107.64,108.45,107.40,108.17,3848000,106.57
2013-09-09,106.58,107.38,106.56,107.19,2907600,105.61
2013-09-06,107.00,107.38,105.11,106.07,3265200,104.51
2013-09-05,106.16,106.98,105.67,106.65,2590500,105.08
2013-09-04,105.05,107.12,104.62,106.37,3837500,104.80
2013-09-03,105.13,105.83,104.66,105.01,3659800,103.46
2013-08-30,104.92,104.96,103.60,103.92,2723800,102.39
2013-08-29,103.28,105.44,103.00,104.93,3095400,103.38
2013-08-28,103.10,103.82,102.57,103.27,2816300,101.75
2013-08-27,104.40,105.14,103.06,103.21,4376900,101.69
2013-08-26,105.75,106.52,105.21,105.53,2480400,103.97
2013-08-23,105.50,105.50,104.80,105.48,3016100,103.92
2013-08-22,103.88,105.50,103.88,105.14,2857800,103.59
2013-08-21,104.47,104.76,103.60,103.91,3645600,102.38
2013-08-20,104.69,105.08,104.55,104.63,3448900,103.09
2013-08-19,103.00,105.20,102.88,104.72,3512200,103.18
2013-08-16,102.82,103.94,102.70,103.47,3469100,101.94
2013-08-15,103.19,103.29,101.77,102.73,4359400,101.21
2013-08-14,106.16,106.16,104.07,104.16,4481100,102.62
2013-08-13,104.31,106.55,104.27,106.23,3578300,104.66
2013-08-12,104.86,105.07,104.05,104.24,3830800,102.70
2013-08-09,105.37,106.15,104.88,105.33,3326500,103.78
2013-08-08,106.68,107.24,105.83,105.84,3741400,104.28
2013-08-07,106.21,106.68,105.53,106.42,3158600,104.85
2013-08-06,107.35,107.71,106.62,107.04,5199900,104.98
2013-08-05,107.14,107.80,107.14,107.50,3559200,105.43
2013-08-02,106.00,107.95,106.00,107.90,4226200,105.83
2013-08-01,105.99,107.00,105.78,106.70,4910800,104.65
2013-07-31,105.92,106.28,104.99,105.10,4487800,103.08
2013-07-30,104.94,106.01,104.80,105.73,5022700,103.70
2013-07-29,103.52,105.12,103.50,104.81,4041800,102.80
2013-07-26,106.22,106.22,105.31,105.60,4216100,103.57
2013-07-25,106.36,107.12,105.85,106.70,5267100,104.65
2013-07-24,109.24,109.49,106.26,106.95,7723500,104.90
2013-07-23,107.18,107.98,106.34,107.79,5081600,105.72
2013-07-22,107.27,107.32,106.45,106.86,4168800,104.81
2013-07-19,107.13,107.13,105.61,106.96,5992000,104.91
2013-07-18,104.96,107.98,104.80,107.63,8046400,105.56
2013-07-17,104.45,105.43,104.42,104.79,3931800,102.78
2013-07-16,105.69,105.80,103.78,104.23,5839100,102.23
2013-07-15,103.83,105.87,103.10,105.66,13169900,103.63
2013-07-12,106.86,108.15,98.99,101.87,44391800,99.91
2013-07-11,106.43,107.46,106.29,106.88,4529800,104.83
2013-07-10,104.50,105.60,104.41,105.50,3872700,103.47
2013-07-09,105.27,105.75,104.46,104.68,3991800,102.67
2013-07-08,104.00,105.10,103.44,104.37,4222700,102.36
2013-07-05,103.70,104.20,102.75,104.20,3671700,102.20
2013-07-03,101.01,103.04,100.78,102.89,2891700,100.91
2013-07-02,103.22,103.25,100.82,101.47,4147000,99.52
2013-07-01,102.93,104.02,102.93,103.24,4091200,101.26
2013-06-28,102.86,103.49,102.32,102.44,5432500,100.47
2013-06-27,102.41,103.52,102.01,103.15,6577700,101.17
2013-06-26,99.65,101.39,99.57,100.75,5267300,98.81
2013-06-25,99.20,99.66,98.18,98.67,3557900,96.77
2013-06-24,99.06,99.46,96.31,97.85,5585200,95.97
2013-06-21,100.08,100.14,97.42,99.98,10328800,98.06
2013-06-20,101.46,101.86,99.38,99.64,7114800,97.73
2013-06-19,103.83,104.15,102.24,102.25,4186900,100.29
2013-06-18,103.22,104.15,102.65,104.08,4035700,102.08
2013-06-17,102.69,103.52,102.52,103.03,4217400,101.05
2013-06-14,102.16,103.22,101.50,101.83,3944400,99.87
2013-06-13,100.96,102.34,100.85,102.16,4076500,100.20
2013-06-12,102.19,102.42,100.61,100.88,2936500,98.94
2013-06-11,101.61,102.78,100.90,101.75,3144100,99.80
2013-06-10,102.51,102.95,101.51,102.24,4047500,100.28
2013-06-07,100.25,102.59,100.06,102.49,5732900,100.52
2013-06-06,98.65,99.81,98.42,99.76,4131700,97.84
2013-06-05,99.34,99.71,98.05,98.49,5151000,96.60
2013-06-04,100.48,100.92,99.08,99.61,3769800,97.70
2013-06-03,99.36,100.90,99.30,100.74,6472900,98.80
2013-05-31,100.21,100.95,99.02,99.02,4218700,97.12
2013-05-30,99.29,100.99,99.06,100.54,4784400,98.61
2013-05-29,99.56,100.03,98.90,99.09,4405800,97.19
2013-05-28,100.85,101.47,100.11,100.11,5736000,98.19
2013-05-24,99.75,100.58,98.85,100.00,6746300,98.08
2013-05-23,97.18,99.99,97.06,99.75,6975700,97.83
2013-05-22,98.86,99.48,97.86,97.93,8399700,96.05
2013-05-21,98.59,99.05,97.90,98.75,4415400,96.85
2013-05-20,99.12,99.33,98.52,98.72,6535200,96.82
2013-05-17,97.02,99.04,97.00,98.92,7408900,97.02
2013-05-16,96.89,97.20,96.30,96.58,5036700,94.72
2013-05-15,95.69,97.47,95.60,97.02,4875100,95.16
2013-05-14,94.92,96.19,94.70,96.11,4646500,94.26
2013-05-13,94.12,95.16,94.10,94.76,3492000,92.94
2013-05-10,94.75,94.99,93.82,94.24,3918600,92.43
2013-05-09,94.07,95.15,94.04,94.61,3677500,92.79
2013-05-08,94.31,94.44,93.77,94.04,3204300,92.23
2013-05-07,94.31,95.04,94.06,94.79,3858400,92.49
2013-05-06,93.44,94.79,93.36,94.19,5504800,91.91
2013-05-03,92.85,93.95,92.67,93.74,4700100,91.47
2013-05-02,91.24,92.82,91.20,92.21,4514800,89.98
2013-05-01,91.08,91.75,90.72,91.18,4567300,88.97
2013-04-30,91.35,91.99,90.82,91.41,4714300,89.20
2013-04-29,91.40,92.41,91.19,91.90,6265900,89.67
2013-04-26,91.89,93.38,91.67,92.85,5910600,90.60
2013-04-25,91.35,92.62,90.07,91.67,5766100,89.45
2013-04-24,91.95,92.65,90.42,90.83,9231700,88.63
2013-04-23,87.35,88.51,87.20,88.18,3130700,86.04
2013-04-22,88.08,88.08,86.44,86.94,4248700,84.83
2013-04-19,87.57,88.08,86.57,87.96,6322200,85.83
2013-04-18,87.06,87.16,85.75,86.12,2792800,84.03
2013-04-17,86.47,87.00,85.78,86.69,3781100,84.59
2013-04-16,87.45,88.35,86.43,86.89,5233900,84.78
