date,trend_spread,high,high_today,high_after,high_trend,low,low_today,low_after,low_trend,spread_after
2013-10-29,7.298428758209097,MSFT,34.99,35.01,0.05715918833951421,MRK,44.82,44.49,-0.7362784471218169,-0.7934376354613311
2013-10-30,7.500531510104652,MSFT,35.01,34.88,-0.371322479291618,MRK,44.49,44.34,-0.33715441672285584,0.03416806256876215
2013-10-31,6.007754386140989,T,35.26,35.3,0.11344299489506281,V,195.92,198.4,1.265822784810136,1.1523797899150732
2013-11-01,4.911148443210308,UNH,68.12,68.44,0.4697592483851925,CVX,116.0,116.09,0.07758620689655465,-0.39217304148863785
2013-11-04,7.385939471070236,XOM,90.83,90.73,-0.11009578333149214,V,195.67,196.62,0.4855113200797348,0.5956071034112269
2013-11-05,6.746822653470644,XOM,90.73,91.94,1.3336272456739708,V,196.62,198.26,0.8340962262231646,-0.49953101945080625
2013-11-06,9.721216593279296,MSFT,37.61,36.94,-1.7814411060888107,HD,75.61,74.89,-0.9522549927258284,0.8291861133629823
2013-11-07,8.65900445163899,MSFT,36.94,37.22,0.7579859231185737,T,34.2,34.26,0.17543859649121393,-0.5825473266273598
2013-11-08,8.634200684331987,MSFT,37.22,37.03,-0.5104782375067107,T,34.26,34.12,-0.4086398131932299,0.10183842431348084
2013-11-11,5.807937388375697,JPM,53.41,53.28,-0.2434001123385049,HD,74.57,75.37,1.0728174869250522,1.316217599263557
2013-11-12,5.7306654239322175,JPM,53.28,53.45,0.31906906906907223,MSFT,36.8,37.59,2.1467391304347996,1.8276700613657273
2013-11-13,5.170848655464513,JPM,53.45,53.71,0.48643592142188585,VZ,48.91,49.18,0.552034348803932,0.06559842738204613
2013-11-14,13.658657396504351,HD,78.1,79.18,1.3828425096030892,CSCO,21.03,21.2,0.8083689966714128,-0.5744735129316764
2013-11-15,14.327691357660305,HD,79.18,78.83,-0.44203081586260234,CSCO,21.2,20.95,-1.179245283018868,-0.7372144671562657
2013-11-18,14.869058540323127,HD,78.83,79.53,0.887986807053156,CSCO,20.95,21.08,0.6205250596658665,-0.26746174738728956
2013-11-19,14.47670435148346,JPM,55.44,55.39,-0.09018759018758507,CSCO,21.08,20.89,-0.9013282732447712,-0.8111406830571861
2013-11-20,5.078329747657211,JPM,55.39,56.49,1.9859180357465274,BA,131.71,132.18,0.35684458279553477,-1.6290734529509927
2013-11-21,6.6032390230316205,JPM,56.49,56.73,0.42485395645246044,BA,132.18,135.21,2.2923286427598737,1.8674746863074132
2013-11-22,6.084710313194326,JPM,56.73,56.92,0.3349197955226597,INTC,23.64,23.53,-0.46531302876480296,-0.8002328242874627
2013-11-25,7.274190325042837,UNH,73.52,73.97,0.6120783460282955,INTC,23.53,23.43,-0.4249893752656244,-1.0370677212939199
2013-11-26,7.783647314319111,UNH,73.97,73.81,-0.2163039069893154,IBM,176.34,177.99,0.9356924123851682,1.1519963193744835
2013-11-27,8.389004720369206,CAT,83.63,83.56,-0.08370202080592273,INTC,23.67,23.61,-0.25348542458809575,-0.16978340378217302
2013-11-29,3.9367749505746246,AXP,85.36,84.86,-0.5857544517338332,XOM,92.82,92.86,0.0430941607412263,0.6288486124750595
2013-12-02,4.841335293602675,MSFT,38.16,38.02,-0.3668763102725196,MMM,126.85,125.77,-0.8513992905005899,-0.48452298022807033
2013-12-03,6.7671521146545235,MSFT,38.02,38.65,1.6570226196738438,MMM,125.77,125.63,-0.11131430388805007,-1.7683369235618938
2013-12-04,8.841613385205022,MSFT,38.65,37.72,-2.4062095730918496,MMM,125.63,126.0,0.29451564116851436,2.700725214260364
2013-12-05,6.784938605781829,INTC,24.03,24.59,2.3304203079483927,MMM,126.0,127.77,1.4047619047619015,-0.9256584031864912
2013-12-06,6.344917821915883,INTC,24.59,24.69,0.40666937779585777,JPM,55.35,55.79,0.7949412827461567,0.38827190495029895
2013-12-09,6.801730303816256,INTC,24.69,24.59,-0.4050222762251981,WMT,79.44,78.57,-1.0951661631419998,-0.6901438869168017
2013-12-10,6.670923867606554,INTC,24.59,24.19,-1.6266775111834022,MSFT,37.83,37.33,-1.3217023526301876,0.30497515855321455
2013-12-11,4.620569377451613,V,205.29,203.07,-1.0813970480783277,NKE,76.37,76.0,-0.48448343590415677,0.5969136121741709
2013-12-12,5.020091880699116,V,203.07,206.99,1.9303688383316178,NKE,76.0,76.17,0.22368421052631804,-1.7066846278052998
2013-12-13,8.068018334820252,V,206.99,207.38,0.18841489927048957,MSFT,36.42,36.62,0.5491488193300267,0.3607339200595371
2013-12-16,8.213445980028336,V,207.38,212.87,2.6473141093644563,UNH,70.8,70.48,-0.4519774011299339,-3.0992915104943903
2013-12-17,7.391116829790406,V,212.87,214.96,0.9818198900737556,PG,79.67,81.11,1.8074557549893282,0.8256358649155726
2013-12-18,8.989762561609215,MMM,134.91,135.52,0.45215328737677984,MSFT,36.31,35.98,-0.9088405397962142,-1.360993827172994
2013-12-19,9.106216574500634,MMM,135.52,135.83,0.22874852420307132,MSFT,35.98,36.53,1.5286270150083499,1.2998784908052785
2013-12-20,7.497459359656143,MMM,135.83,135.91,0.058897150850315896,WMT,76.93,77.37,0.57194852463278,0.5130513737824641
2013-12-23,4.83196994011506,UNH,74.08,73.86,-0.2969762419006464,MSFT,36.35,36.8,1.237964236588709,1.5349404784893554
2013-12-24,4.864123504939868,CSCO,21.34,21.45,0.5154639175257705,PFE,30.04,30.3,0.8655126498002714,0.35004873227450095
2013-12-26,4.654356084338099,CAT,90.03,89.75,-0.3110074419637911,PFE,30.3,30.39,0.29702970297029657,0.6080371449340877
2013-12-27,4.063562143032361,CSCO,21.67,21.89,1.0152284263959337,BA,136.13,135.16,-0.712554176155145,-1.7277826025510787
2013-12-30,4.53000284792102,DIS,76.23,76.4,0.22300931391840703,JPM,57.21,57.74,0.9264114665268328,0.7034021526084258
2013-12-31,3.956227434817481,DIS,76.4,76.27,-0.17015706806283987,JNJ,90.94,90.38,-0.6157906311853996,-0.4456335631225597
2014-01-02,3.8437676449080396,DIS,76.27,76.11,-0.20978104103841166,JNJ,90.38,91.19,0.8962159769860614,1.105997018024473
2014-01-03,4.341388595339506,DIS,76.11,75.82,-0.3810274602549024,XOM,98.81,98.96,0.15180649731807658,0.532833957572979
2014-01-06,5.589351857689884,JPM,58.63,57.95,-1.159815793962135,MSFT,35.86,36.14,0.7808142777467963,1.9406300717089313
2014-01-07,7.023499751229184,BA,139.72,140.03,0.22187231606069446,DD,61.89,62.69,1.292615931491351,1.0707436154306564
2014-01-08,7.210007253058789,JNJ,93.49,94.05,0.5989945448711117,MSFT,35.49,35.27,-0.6198929275852321,-1.2188874724563439
2014-01-09,7.012740258434878,BA,141.33,141.1,-0.16273968725678778,MSFT,35.27,35.77,1.417635384179189,1.5803750714359768
2014-01-10,5.162244000098028,JNJ,94.06,93.82,-0.25515628322348405,T,33.18,32.87,-0.9342977697408146,-0.6791414865173305
2014-01-13,10.668028448218632,MRK,52.71,52.59,-0.2276607854297049,CVX,118.2,118.52,0.27072758037224465,0.49838836580194956
2014-01-14,9.468946507020432,MRK,52.59,52.11,-0.9127210496292146,CVX,118.52,118.13,-0.32905838677016586,0.5836626628590488
2014-01-15,9.374561608604164,MRK,52.11,52.09,-0.03838034926117064,CVX,118.13,117.78,-0.2962837551849609,-0.2579034059237903
2014-01-16,8.018323150701589,MRK,52.09,51.55,-1.036667306584769,NKE,74.56,73.17,-1.864270386266095,-0.8276030796813261
2014-01-17,8.438712318364336,V,231.76,231.51,-0.10787021056265103,NKE,73.17,73.52,0.4783381167144927,0.5862083272771438
2014-01-21,7.631825724754698,V,231.51,232.57,0.45786359120556447,INTC,25.35,25.07,-1.1045364891518783,-1.5624000803574427
2014-01-22,9.23315358144498,V,232.57,227.84,-2.0337962763898996,INTC,25.07,24.89,-0.7179896290386906,1.315806647351209
2014-01-23,8.247927301772853,V,227.84,220.85,-3.067942415730341,INTC,24.89,24.58,-1.245480112494987,1.8224623032353542
2014-01-24,7.51454348303105,MSFT,36.54,35.76,-2.1346469622331723,DD,59.55,59.82,0.4534005037783428,2.588047466011515
2014-01-27,8.114554974752432,MRK,52.12,52.46,0.6523407521105208,V,215.83,220.56,2.191539637677797,1.5391988855672762
2014-01-28,8.634036404676701,CAT,91.93,90.09,-2.0015228978570687,DD,59.15,60.29,1.9273034657650054,3.928826363622074
2014-01-29,10.584094392723353,CAT,90.09,92.65,2.841602841602844,BA,129.05,125.82,-2.5029058504455777,-5.3445086920484215
2014-01-30,15.5511343013437,CAT,92.65,93.36,0.7663248785752765,BA,125.82,124.56,-1.0014306151645136,-1.7677554937397901
2014-01-31,13.840936796595516,MSFT,37.56,36.21,-3.5942492012779588,BA,124.56,122.39,-1.742132305716122,1.8521168955618368
2014-02-03,10.928662457982607,DD,59.57,61.18,2.7027027027027017,BA,122.39,121.36,-0.8415720238581593,-3.544274726560861
2014-02-04,10.379560251858546,PFE,31.18,30.65,-1.6998075689544616,BA,121.36,120.72,-0.527356624917601,1.1724509440368607
2014-02-05,6.532612276761389,DD,61.47,62.52,1.708150317227923,CVX,108.56,110.29,1.5935887988209323,-0.1145615184069908
2014-02-06,8.455772513049515,DIS,75.56,75.67,0.14557967178401193,MSFT,35.91,36.29,1.0582010582010655,0.9126213864170536
2014-02-07,7.894511619780471,DIS,75.67,77.06,1.836923483546981,MSFT,36.29,36.53,0.6613392119041113,-1.1755842716428697
2014-02-10,9.55476121365242,DIS,77.06,77.79,0.9473137814689904,UNH,69.49,70.37,1.2663692617642968,0.3190554802953064
2014-02-11,8.686416580136031,DIS,77.79,77.91,0.1542614731970566,UNH,70.37,69.99,-0.5400028421202354,-0.694264315317292
2014-02-12,5.919872730174469,BA,128.13,129.5,1.0692265667681298,UNH,69.99,70.95,1.3716245177882669,0.3023979510201371
2014-02-13,5.480739606263723,T,33.06,32.72,-1.0284331518451402,CSCO,22.08,22.37,1.3134057971014614,2.3418389489466014
2014-02-14,6.617820547176895,UNH,73.26,73.56,0.4095004095004056,CSCO,22.37,22.22,-0.6705409029950922,-1.0800413124954977
2014-02-18,7.558742525627828,UNH,73.56,73.29,-0.3670473083197336,KO,37.18,36.81,-0.9951586874663729,-0.6281113791466393
2014-02-19,8.378921593427629,UNH,73.29,73.22,-0.09551098376314283,KO,36.81,37.01,0.5433306166802383,0.6388416004433811
2014-02-20,7.803440652726118,XOM,95.37,95.03,-0.3565062388591836,KO,37.01,36.89,-0.32423669278572664,0.032269546073456945
2014-02-21,6.363563518623941,NKE,76.25,77.6,1.7704918032786812,KO,36.89,37.21,0.8674437516942268,-0.9030480515844543
2014-02-24,6.1261956650920615,NKE,77.6,77.87,0.3479381443299101,WMT,72.88,72.88,0.0,-0.3479381443299101
2014-02-25,8.000055351657105,HD,80.52,81.23,0.8817685047193343,T,31.75,31.59,-0.5039370078740162,-1.3857055125933506
2014-02-26,9.115976243951174,HD,81.23,81.5,0.3323895112643063,VZ,45.84,46.98,2.4869109947643837,2.154521483500077
2014-02-27,7.163373366088496,HD,81.5,81.56,0.07361963190184329,T,31.81,31.52,-0.9116629990568977,-0.985282630958741
2014-02-28,7.445600053789509,HD,81.56,81.53,-0.03678273663560708,JPM,56.46,55.86,-1.062699256110523,-1.025916519474916
2014-03-03,4.855015271547354,UNH,76.82,77.85,1.3407966675344978,V,221.44,225.5,1.8334537572254346,0.4926570896909368
2014-03-04,4.408635174764199,GS,168.73,171.9,1.878741184140352,INTC,24.61,24.5,-0.44697277529459334,-2.325713959434945
2014-03-05,6.070983182152877,GS,171.9,172.6,0.40721349621872516,XOM,93.8,93.76,-0.042643923240929686,-0.44985741945965485
2014-03-06,6.302053685684185,GS,172.6,174.26,0.9617612977983757,XOM,93.76,94.99,1.3118600682593746,0.3500987704609989
2014-03-07,6.312834375856095,GS,174.26,173.51,-0.4303913692184093,XOM,94.99,95.5,0.5368986209074693,0.9672899901258787
2014-03-10,5.956608876521955,JPM,58.83,57.83,-1.6998130205677375,BA,126.89,125.67,-0.9614626842146732,0.7383503363530644
2014-03-11,6.379610005725128,MCD,98.78,98.71,-0.07086454747925429,BA,125.67,124.43,-0.9867112278188866,-0.9158466803396323
2014-03-12,6.712583185977428,MCD,98.71,97.37,-1.35751190355586,BA,124.43,121.89,-2.0413083661496474,-0.6837964625937873
2014-03-13,7.131602035587756,MCD,97.37,97.58,0.2156721782889943,BA,121.89,123.11,1.0009024530314208,0.7852302747424265
2014-03-14,7.2028989683591655,MCD,97.58,97.6,0.02049600327935645,GS,165.35,166.84,0.9011188388267368,0.8806228355473804
2014-03-17,5.1278983151232875,T,32.46,32.55,0.2772643253234636,PFE,31.42,31.93,1.623169955442387,1.3459056301189234
2014-03-18,4.762952407456742,MSFT,39.55,39.27,-0.7079646017698965,MCD,97.31,96.1,-1.2434487719658904,-0.5354841701959939
2014-03-19,5.1349745148462835,UNH,79.96,81.53,1.9634817408704448,MCD,96.1,96.6,0.5202913631633715,-1.4431903777070731
2014-03-20,8.70575726504798,UNH,81.53,81.34,-0.23304305163743128,MCD,96.6,95.47,-1.1697722567287738,-0.9367292050913425
2014-03-21,10.740009640899594,UNH,81.34,81.28,-0.07376444553725384,NKE,75.21,74.86,-0.46536364845099637,-0.3915992029137425
2014-03-24,11.183984777251524,JPM,60.69,60.55,-0.23068050749711747,NKE,74.86,73.65,-1.6163505209724736,-1.3856700134753561
2014-03-25,12.541381817455521,IBM,195.04,192.62,-1.2407711238720198,NKE,73.65,73.22,-0.5838424983027927,0.6569286255692272
2014-03-26,10.745190481503247,JNJ,97.05,97.28,0.2369912416280309,NKE,73.22,73.32,0.13657470636437355,-0.10041653526365735
2014-03-27,5.680448729786692,PG,79.02,79.13,0.1392052644900018,V,215.77,212.09,-1.705519766417948,-1.84472503090795
2014-03-28,8.013729859538474,MRK,55.98,56.77,1.4112182922472425,V,212.09,215.86,1.7775472676693902,0.3663289754221477
2014-03-31,4.225978538106437,XOM,97.68,97.73,0.05118755118754827,IBM,192.49,194.5,1.044210088835779,0.9930225376482308
2014-04-01,5.097919885236609,CSCO,23.1,22.99,-0.47619047619048904,PFE,31.95,32.29,1.064162754303599,1.540353230494088
2014-04-02,6.5961551172597,UTX,119.87,119.77,-0.08342370901811005,KO,38.33,38.07,-0.678319853900334,-0.594896144882224
2014-04-03,6.57948797248208,UTX,119.77,118.18,-1.3275444602154038,KO,38.07,38.22,0.3940110323089009,1.7215554925243048
2014-04-04,6.594277930568512,CAT,101.57,100.52,-1.0337698139214309,V,207.7,203.41,-2.0654790563312435,-1.0317092424098127
2014-04-07,7.182317085518719,INTC,26.49,26.91,1.585503963759916,V,203.41,202.59,-0.4031266899365779,-1.988630653696494
2014-04-08,10.34256686045646,INTC,26.91,26.98,0.2601263470828699,GS,156.56,158.16,1.0219724067450142,0.7618460596621444
2014-04-09,7.19112083680299,KO,38.99,38.89,-0.25647601949218113,GS,158.16,155.98,-1.3783510369246377,-1.1218750174324565
2014-04-10,6.858552507836777,IBM,195.68,195.19,-0.2504088307440766,PFE,30.61,29.86,-2.4501796798431887,-2.199770849099112
2014-04-11,8.621459608392641,MCD,99.29,100.11,0.8258636317856715,JPM,55.3,54.96,-0.6148282097649119,-1.4406918415505834
2014-04-14,8.927786365968219,IBM,197.77,197.02,-0.3792283966223391,JPM,54.96,54.8,-0.29112081513828914,0.08810758148404996
2014-04-15,10.593822688309203,KO,40.18,40.59,1.0204081632653155,JPM,54.8,55.26,0.8394160583941622,-0.18099210487115325
2014-04-16,8.133056315566156,CVX,121.83,123.68,1.5185093983419589,JPM,55.26,55.22,-0.07238508867173209,-1.590894487013691
2014-04-17,9.772205036756617,V,207.95,209.13,0.5674440971387386,UNH,75.78,74.95,-1.095275798363682,-1.6627198955024207
2014-04-21,10.557853291878223,KO,40.75,40.71,-0.0981595092024519,UNH,74.95,75.76,1.0807204803202166,1.1788799895226685
2014-04-22,9.697281274078604,HD,79.67,78.52,-1.443454248776209,UNH,75.76,75.33,-0.5675818373812128,0.8758724113949962
2014-04-23,7.2994577936735725,BA,130.63,129.86,-0.5894511214881588,UNH,75.33,76.59,1.6726403823178086,2.2620915038059675
2014-04-24,7.749486056987734,HD,79.77,79.38,-0.4889056036103806,T,34.5,34.49,-0.028985507246371042,0.45992009636400955
2014-04-25,7.087997165505763,TRV,88.31,89.64,1.506058204053899,V,198.93,201.42,1.2516965766852564,-0.25436162736864265
2014-04-28,7.426848996861304,PFE,32.04,31.76,-0.8739076154806416,V,201.42,202.67,0.6205937841326581,1.4945013996132996
