Date,Open,High,Low,Close,Volume,Adj Close
2014-04-17,81.47,81.89,81.34,81.76,8374700,81.11
2014-04-16,81.28,81.88,81.03,81.65,8300700,81.00
2014-04-15,80.79,81.09,80.52,80.84,9000800,80.20
2014-04-14,81.00,81.20,80.51,80.81,7105600,80.17
2014-04-11,80.98,81.66,80.50,80.76,11831400,80.12
2014-04-10,81.58,82.13,80.89,81.09,12194300,80.45
2014-04-09,81.80,82.24,81.32,81.49,11550700,80.84
2014-04-08,80.51,81.38,80.02,81.35,11880700,80.71
2014-04-07,80.02,81.07,79.93,80.49,13229000,79.85
2014-04-04,80.47,80.56,79.75,79.77,8649600,79.14
2014-04-03,80.28,80.58,79.93,80.10,5646000,79.47
2014-04-02,80.19,80.33,79.80,80.13,6741800,79.49
2014-04-01,80.60,80.84,80.21,80.34,8222300,79.70
2014-03-31,80.00,80.83,79.55,80.60,8492800,79.96
2014-03-28,79.94,80.32,79.52,79.76,6413500,79.13
2014-03-27,79.55,80.43,79.38,79.65,8134100,79.02
2014-03-26,80.03,80.18,79.33,79.50,8269800,78.87
2014-03-25,79.52,79.99,79.44,79.81,8892500,79.18
2014-03-24,78.50,79.83,78.47,79.30,11221600,78.67
2014-03-21,79.04,79.75,77.88,77.88,21244400,77.26
2014-03-20,78.70,78.93,78.15,78.32,8659500,77.70
2014-03-19,79.68,79.91,78.51,78.78,8607200,78.16
2014-03-18,79.84,80.08,79.51,79.77,7703200,79.14
2014-03-17,79.02,79.95,79.02,79.84,8452100,79.21
2014-03-14,79.10,79.23,78.67,78.98,14850700,78.35
2014-03-13,79.32,79.76,79.19,79.19,9676600,78.56
2014-03-12,78.66,79.45,78.62,79.24,7469300,78.61
2014-03-11,78.59,79.39,78.57,78.95,6595800,78.32
2014-03-10,78.29,78.57,78.20,78.53,5229900,77.91
2014-03-07,78.41,78.60,78.11,78.38,5865400,77.76
2014-03-06,78.04,78.44,77.84,78.06,6475600,77.44
2014-03-05,78.32,78.41,77.55,77.82,8542300,77.20
2014-03-04,78.09,78.72,77.90,78.45,8306900,77.83
2014-03-03,78.26,78.41,77.35,77.48,8598600,76.87
2014-02-28,78.24,78.91,78.01,78.66,8489600,78.04
2014-02-27,77.77,78.23,77.56,78.19,6549800,77.57
2014-02-26,78.23,78.77,77.82,77.86,7764700,77.24
2014-02-25,77.73,78.31,77.40,78.12,8177500,77.50
2014-02-24,78.03,78.77,77.61,77.86,7838700,77.24
2014-02-21,78.05,78.89,77.91,77.97,8089200,77.35
2014-02-20,77.96,78.44,77.50,77.92,8275200,77.30
2014-02-19,77.64,78.96,77.55,78.14,8740000,77.52
2014-02-18,79.48,79.63,77.56,77.97,15750700,77.35
2014-02-14,77.69,79.75,77.25,79.40,10791900,78.77
2014-02-13,77.09,77.92,77.00,77.80,7420600,77.18
2014-02-12,78.13,78.53,77.06,77.49,11019700,76.88
2014-02-11,78.10,79.11,77.64,78.84,10500800,78.22
2014-02-10,77.43,78.09,77.19,78.03,8959700,77.41
2014-02-07,76.99,77.39,76.75,77.31,7259200,76.70
2014-02-06,76.53,76.99,76.48,76.90,7819700,76.29
2014-02-05,75.94,76.80,75.67,76.45,9734100,75.84
2014-02-04,76.00,76.39,75.40,76.09,12055400,75.49
2014-02-03,76.69,76.76,75.60,75.70,14292700,75.10
2014-01-31,76.03,77.19,75.26,76.62,12988800,76.01
2014-01-30,78.05,78.05,76.77,76.87,9450500,76.26
2014-01-29,78.80,78.80,77.38,77.64,13443100,77.02
2014-01-28,78.67,79.52,78.43,79.11,10060800,78.48
2014-01-27,79.24,79.30,78.42,78.47,10395400,77.85
2014-01-24,79.33,81.70,78.78,79.18,20163200,78.55
2014-01-23,78.71,78.97,78.12,78.24,12667700,77.62
2014-01-22,79.57,79.88,79.05,79.23,8455600,78.60
2014-01-21,80.59,80.72,79.54,80.18,13216400,78.95
2014-01-17,80.42,80.64,79.80,79.88,13629800,78.65
2014-01-16,80.65,80.83,80.26,80.56,11673300,79.32
2014-01-15,80.70,81.18,80.25,80.79,8221900,79.55
2014-01-14,80.06,80.92,80.02,80.87,8737100,79.63
2014-01-13,80.01,80.50,79.69,80.01,9360800,78.78
2014-01-10,80.59,80.89,80.20,80.30,8448300,79.07
2014-01-09,80.54,80.80,80.03,80.42,10833900,79.18
2014-01-08,80.97,81.15,80.05,80.24,13458800,79.01
2014-01-07,80.71,81.58,80.62,81.42,7158200,80.17
2014-01-06,80.61,80.98,80.30,80.64,7208200,79.40
2014-01-03,80.76,80.85,80.19,80.45,6925600,79.21
2014-01-02,81.33,81.36,80.32,80.54,6981700,79.30
2013-12-31,81.83,82.00,81.09,81.41,5765300,80.16
2013-12-30,82.00,82.05,81.57,82.00,4145600,80.74
2013-12-27,82.09,82.48,81.86,82.01,4006000,80.75
2013-12-26,81.49,81.89,81.29,81.76,5347000,80.50
2013-12-24,81.33,81.61,81.25,81.31,2899100,80.06
2013-12-23,82.14,82.14,81.01,81.31,8653600,80.06
2013-12-20,81.98,82.54,81.82,81.84,13206100,80.58
2013-12-19,81.98,82.29,81.51,81.90,6442600,80.64
2013-12-18,81.21,82.42,80.48,82.38,12036100,81.11
2013-12-17,81.79,81.85,80.69,80.91,11416400,79.67
2013-12-16,82.72,83.07,81.60,81.69,8849700,80.43
2013-12-13,82.32,82.46,81.56,82.37,7441600,81.10
2013-12-12,83.82,83.87,81.93,82.30,10176300,81.03
2013-12-11,83.74,84.50,83.61,84.02,9787900,82.73
2013-12-10,84.41,84.43,83.43,83.65,7373300,82.36
2013-12-09,84.48,84.94,84.34,84.78,7395300,83.48
2013-12-06,83.23,84.53,83.17,84.52,7189400,83.22
2013-12-05,83.39,83.45,82.30,82.69,8186600,81.42
2013-12-04,83.38,83.49,82.59,83.35,6807200,82.07
2013-12-03,83.30,84.00,83.23,83.83,7533200,82.54
2013-12-02,84.04,84.15,83.10,83.34,7497500,82.06
2013-11-29,84.77,85.21,84.15,84.22,4954500,82.93
2013-11-27,84.88,84.89,84.02,84.28,4905000,82.98
2013-11-26,85.20,85.76,84.64,84.64,7111600,83.34
2013-11-25,84.96,85.82,84.85,85.41,9670500,84.10
2013-11-22,84.53,85.00,84.23,84.95,7436200,83.64
2013-11-21,84.84,84.89,84.51,84.67,7287700,83.37
2013-11-20,84.31,84.98,84.24,84.69,7680900,83.39
2013-11-19,84.31,84.59,84.21,84.34,7924200,83.04
2013-11-18,84.79,84.94,84.18,84.57,8507300,83.27
2013-11-15,84.17,84.92,84.16,84.84,9664700,83.54
2013-11-14,83.43,84.46,83.43,84.32,7580500,83.02
2013-11-13,82.57,83.50,82.46,83.50,7581600,82.22
2013-11-12,82.23,83.04,82.12,82.80,8201700,81.53
2013-11-11,82.35,82.68,82.02,82.26,6173600,81.00
2013-11-08,82.28,82.57,81.67,82.51,9768400,81.24
2013-11-07,82.91,83.10,82.11,82.32,10087700,81.05
2013-11-06,81.64,83.10,81.33,82.81,9526400,81.54
2013-11-05,81.13,81.74,80.85,81.43,4949300,80.18
2013-11-04,81.46,81.73,80.91,81.33,5460100,80.08
2013-11-01,80.68,81.33,80.64,81.15,6802300,79.90
2013-10-31,81.20,81.60,80.72,80.75,7786800,79.51
2013-10-30,82.53,82.56,81.23,81.52,6490000,80.27
2013-10-29,81.46,82.62,81.10,82.46,9482900,81.19
2013-10-28,80.11,81.86,79.95,81.30,9820900,80.05
2013-10-25,80.55,80.72,79.51,80.00,9606500,78.77
2013-10-24,80.77,80.95,80.25,80.61,7521100,79.37
2013-10-23,80.34,81.25,80.25,80.91,8960700,79.67
2013-10-22,79.31,80.61,79.28,80.38,9572300,79.14
2013-10-21,79.27,79.32,78.44,78.97,6478700,77.76
