Date,Open,High,Low,Close,Volume,Adj Close
2014-04-29,104.79,105.50,103.83,105.30,4975800,105.30
2014-04-28,104.99,105.42,103.25,104.26,4036200,104.26
2014-04-25,105.03,105.28,103.29,104.69,5731800,104.69
2014-04-24,106.02,107.40,104.79,105.28,8849200,105.28
2014-04-23,103.56,104.62,103.18,103.38,6427400,103.38
2014-04-22,102.78,104.14,102.76,103.69,4528500,103.69
2014-04-21,102.90,102.98,101.55,102.64,3821400,102.64
2014-04-17,103.05,103.44,102.60,102.83,3556800,102.83
2014-04-16,102.62,103.15,102.21,102.93,3801400,102.93
2014-04-15,102.63,103.09,101.26,102.50,6317900,101.90
2014-04-14,102.18,102.83,100.95,102.78,4114100,102.18
2014-04-11,101.10,102.10,100.97,101.45,5363900,100.86
2014-04-10,102.91,103.72,101.99,102.26,4538900,101.66
2014-04-09,102.65,103.20,101.85,102.99,4062000,102.39
2014-04-08,100.98,103.25,100.96,102.39,6626900,101.79
2014-04-07,101.61,102.07,100.41,101.11,5215100,100.52
2014-04-04,102.89,103.38,101.91,102.17,4889200,101.57
2014-04-03,101.92,103.20,101.61,102.55,8230200,101.95
2014-04-02,100.04,102.76,99.88,102.63,9358300,102.03
2014-04-01,98.94,100.08,98.94,99.81,4814300,99.23
2014-03-31,100.00,100.63,99.05,99.37,5772600,98.79
2014-03-28,98.91,99.62,98.78,99.39,5821500,98.81
2014-03-27,97.82,98.89,97.29,98.45,4947700,97.87
2014-03-26,99.28,99.60,97.80,97.80,5610200,97.23
2014-03-25,97.36,99.34,97.15,98.59,9070400,98.01
2014-03-24,97.60,97.60,96.42,96.85,4808600,96.28
2014-03-21,97.07,97.63,96.67,97.39,8339700,96.82
2014-03-20,95.71,96.24,95.10,96.21,4396000,95.65
2014-03-19,96.09,96.72,95.25,96.04,5109200,95.48
2014-03-18,96.12,96.65,95.70,96.41,4921300,95.85
2014-03-17,95.99,96.45,95.55,95.67,4697200,95.11
2014-03-14,95.45,96.25,95.20,95.39,5002000,94.83
2014-03-13,97.20,97.73,95.06,95.61,8434600,95.05
