Date,Open,High,Low,Close,Volume,Adj Close
2014-05-20,77.19,77.40,76.36,76.66,2806500,76.66
2014-05-19,76.42,77.23,76.36,77.20,2149100,77.20
2014-05-16,76.35,76.67,76.01,76.65,2974600,76.65
2014-05-15,77.16,77.32,76.23,76.48,3075200,76.48
2014-05-14,78.05,78.05,76.94,77.17,2635300,77.17
2014-05-13,77.86,78.22,77.53,78.04,3059000,78.04
2014-05-12,77.20,78.02,77.10,77.74,3110900,77.74
2014-05-09,76.82,77.30,76.62,76.95,3465600,76.95
2014-05-08,77.82,78.06,76.74,76.89,4943100,76.89
2014-05-07,75.59,77.95,75.08,77.91,6383500,77.91
2014-05-06,75.13,75.60,74.89,75.26,4728200,75.26
2014-05-05,74.83,75.31,74.30,75.23,4476100,75.23
2014-05-02,74.68,75.33,74.51,75.03,3794700,75.03
2014-05-01,75.05,75.40,74.26,74.95,4598000,74.95
2014-04-30,75.25,76.19,74.92,75.04,6435900,75.04
2014-04-29,75.95,76.21,74.89,75.20,4813200,75.20
2014-04-28,76.35,76.58,75.42,75.74,5345900,75.74
2014-04-25,76.57,77.29,75.23,75.66,5416200,75.66
2014-04-24,76.15,77.08,75.91,76.59,4604900,76.59
2014-04-23,75.81,76.07,75.11,75.33,4645700,75.33
2014-04-22,75.19,76.19,74.95,75.76,6199400,75.76
2014-04-21,75.70,76.48,74.79,74.95,6912500,74.95
2014-04-17,75.44,76.65,73.61,75.78,13422900,75.78
2014-04-16,79.49,79.54,77.47,78.19,8098100,78.19
2014-04-15,79.36,79.72,78.06,79.51,4719100,79.51
2014-04-14,79.44,79.68,78.38,79.18,4013700,79.18
2014-04-11,79.77,79.97,78.82,78.95,3418700,78.95
2014-04-10,81.42,81.99,79.78,79.99,4850000,79.99
2014-04-09,80.80,81.56,80.50,81.39,3308900,81.39
2014-04-08,81.07,81.55,80.11,80.66,4044900,80.66
2014-04-07,81.50,81.98,80.75,81.08,5286700,81.08
2014-04-04,82.69,82.93,81.37,81.53,4788100,81.53
2014-04-03,81.65,82.35,81.60,82.25,4214700,82.25
2014-04-02,81.54,81.74,81.27,81.61,3832100,81.61
2014-04-01,82.35,83.05,81.58,81.84,4339800,81.84
2014-03-31,82.08,82.27,81.41,81.99,3513700,81.99
2014-03-28,81.40,82.35,81.26,81.62,4787400,81.62
2014-03-27,81.58,81.90,80.78,81.02,5453900,81.02
2014-03-26,81.48,82.30,81.07,81.54,6910000,81.54
2014-03-25,81.59,82.15,80.98,81.10,4588800,81.10
2014-03-24,81.65,81.72,80.86,81.28,5306200,81.28
