Date,Open,High,Low,Close,Volume,Adj Close
2014-05-27,212.99,214.52,212.82,214.50,2419200,214.50
2014-05-23,209.99,212.27,209.71,212.07,2779400,212.07
2014-05-22,210.13,210.28,208.70,209.37,4217500,209.37
2014-05-21,208.85,210.67,208.59,210.10,2274100,210.10
2014-05-20,210.32,210.32,207.40,207.92,2185000,207.92
2014-05-19,209.38,210.98,208.85,210.36,1759900,210.36
2014-05-16,207.59,210.09,207.59,209.81,3069900,209.81
2014-05-15,209.00,209.69,206.42,207.45,3171300,207.45
2014-05-14,211.20,211.88,209.86,209.86,1709500,209.86
2014-05-13,211.99,212.69,211.40,212.06,1784400,211.66
2014-05-12,211.08,212.48,211.03,211.70,2183200,211.30
2014-05-09,210.18,210.87,208.15,210.81,2948900,210.41
2014-05-08,208.93,212.10,208.61,210.90,3653400,210.50
2014-05-07,207.01,209.00,204.44,208.70,3683000,208.31
2014-05-06,206.70,207.02,205.20,205.36,2718300,204.97
2014-05-05,203.75,207.88,203.00,207.13,3448200,206.74
2014-05-02,205.74,207.10,204.00,204.42,2727200,204.03
2014-05-01,204.10,207.31,203.36,206.09,3568300,205.70
2014-04-30,202.26,203.64,201.90,202.61,3036400,202.23
2014-04-29,201.89,204.05,201.79,202.67,3190000,202.29
2014-04-28,199.50,201.93,199.01,201.42,6065800,201.04
2014-04-25,200.00,203.80,198.56,198.93,9559800,198.55
2014-04-24,209.80,210.50,207.59,209.40,3386800,209.01
2014-04-23,210.30,210.30,208.00,208.82,2204900,208.43
2014-04-22,209.34,210.58,208.53,209.97,2460000,209.57
2014-04-21,208.98,209.50,208.39,209.13,2503100,208.74
