Date,Open,High,Low,Close,Volume,Adj Close
2014-05-27,29.93,29.99,29.57,29.61,26929400,29.61
2014-05-23,29.57,29.64,29.43,29.49,18921200,29.49
2014-05-22,29.56,29.87,29.55,29.66,21451900,29.66
2014-05-21,29.25,29.92,29.20,29.57,21443800,29.57
2014-05-20,29.54,29.54,29.21,29.25,24855900,29.25
2014-05-19,29.58,29.71,29.25,29.28,40990400,29.28
2014-05-16,29.00,29.55,29.00,29.12,35704300,29.12
2014-05-15,29.07,29.18,28.91,29.06,26819700,29.06
2014-05-14,29.14,29.28,28.92,29.10,26780700,29.10
2014-05-13,29.11,29.40,29.10,29.20,26287400,29.20
2014-05-12,29.34,29.38,29.03,29.13,21654700,29.13
2014-05-09,29.10,29.21,28.77,29.03,38984300,29.03
2014-05-08,29.12,29.44,28.98,29.17,36093400,29.17
2014-05-07,29.14,29.48,28.85,29.02,49054400,29.02
2014-05-06,30.00,30.01,29.33,29.43,54719800,29.17
2014-05-05,30.26,30.27,29.85,29.96,54902600,29.70
2014-05-02,31.02,31.06,30.55,30.75,41708500,30.48
2014-05-01,31.08,31.58,30.94,31.15,41507800,30.87
2014-04-30,31.76,31.94,31.22,31.28,36534500,31.00
2014-04-29,32.06,32.09,31.40,31.76,39659100,31.48
2014-04-28,31.59,32.35,31.37,32.04,71421600,31.76
2014-04-25,30.73,30.80,30.55,30.75,18669500,30.48
2014-04-24,30.90,30.90,30.20,30.71,24963800,30.44
2014-04-23,31.18,31.18,30.76,30.92,20493200,30.65
2014-04-22,30.85,31.25,30.85,31.00,25974800,30.73
2014-04-21,30.54,30.94,30.40,30.86,30334900,30.59
