Date,Open,High,Low,Close,Volume,Adj Close
2014-05-27,79.38,80.00,79.30,79.69,4760600,79.69
2014-05-23,78.77,79.40,78.51,79.18,5003100,79.18
2014-05-22,77.76,79.05,77.76,78.78,5265900,78.78
2014-05-21,78.25,78.51,77.75,78.08,6693900,78.08
2014-05-20,77.92,78.82,77.40,77.96,15432200,77.96
2014-05-19,76.58,77.07,76.37,76.50,7733800,76.50
2014-05-16,76.79,77.37,76.66,77.36,7039400,77.36
2014-05-15,76.05,76.29,75.32,76.24,6304700,76.24
2014-05-14,77.33,77.37,76.17,76.31,6870000,76.31
2014-05-13,78.36,78.68,77.04,77.27,5455500,77.27
2014-05-12,77.82,78.44,77.75,78.27,4324200,78.27
2014-05-09,77.06,77.75,76.81,77.71,4345200,77.71
2014-05-08,76.94,77.73,76.66,77.05,5485100,77.05
2014-05-07,77.85,77.96,76.52,77.08,5378600,77.08
2014-05-06,78.64,78.76,77.35,77.42,6470700,77.42
2014-05-05,79.04,79.18,78.56,78.69,3521000,78.69
2014-05-02,79.32,80.16,79.16,79.40,3738400,79.40
2014-05-01,79.51,79.65,78.95,79.33,3936700,79.33
2014-04-30,79.74,79.74,78.73,79.51,8524700,79.51
2014-04-29,80.32,80.32,79.52,79.52,5146500,79.52
2014-04-28,79.53,81.15,79.33,80.17,14562400,80.17
2014-04-25,79.41,79.70,79.03,79.38,6381400,79.38
2014-04-24,78.97,79.81,78.72,79.77,7271600,79.77
2014-04-23,79.87,80.05,78.44,78.52,7497000,78.52
2014-04-22,78.74,80.23,78.63,79.67,11188400,79.67
2014-04-21,78.35,78.35,77.67,77.96,6253300,77.96
