Date,Open,High,Low,Close,Volume,Adj Close
2014-05-27,141.50,141.60,141.13,141.44,1512300,141.44
2014-05-23,140.23,141.18,140.05,141.14,1209400,141.14
2014-05-22,140.71,140.96,140.26,140.31,1550100,140.31
2014-05-21,139.77,140.79,139.77,140.66,1641000,140.66
2014-05-20,141.60,141.90,139.89,140.23,1845100,139.37
2014-05-19,140.07,142.00,139.98,141.67,1529200,140.81
2014-05-16,140.93,141.20,139.91,141.13,1901700,140.27
2014-05-15,141.56,141.74,140.02,140.98,2388400,140.12
2014-05-14,142.48,142.77,141.41,141.60,2113400,140.74
2014-05-13,143.00,143.37,142.32,142.43,1695400,141.56
2014-05-12,141.78,142.94,141.71,142.82,2972100,141.95
2014-05-09,140.56,141.37,140.25,141.34,2093000,140.48
2014-05-08,140.88,142.12,140.51,140.83,1939400,139.97
2014-05-07,139.98,141.25,139.18,141.14,2238500,140.28
2014-05-06,140.28,140.43,139.17,139.29,2299700,138.44
2014-05-05,139.14,141.05,138.65,140.61,2710900,139.75
2014-05-02,141.63,141.83,139.87,140.12,5758500,139.27
2014-05-01,139.50,141.49,139.12,140.81,3997400,139.95
2014-04-30,137.63,139.20,137.33,139.09,2904000,138.24
2014-04-29,137.87,137.90,136.56,137.55,1820900,136.71
2014-04-28,137.43,138.35,135.97,137.23,2244300,136.39
2014-04-25,136.50,136.96,135.69,136.56,2093100,135.73
2014-04-24,136.38,136.99,135.00,136.65,2847800,135.82
2014-04-23,138.81,138.89,137.89,137.99,2847500,137.15
2014-04-22,138.50,139.52,138.13,138.89,2252500,138.04
2014-04-21,137.25,138.71,137.18,138.62,1781100,137.77
